webpage,loan_title,loan_description,loan_amount,interest_rate,repayment_period,loan_status,credit_score,age,education,marital_status,loan_frequence,succ_frequence,payoff_frequence,avaiable_amount,total_loan_amount,need_to_payoff,overdue_amount,overdue_times,baddle_overdue_times,income,house,house_loan,car,car_loan,company_type,company_scale,workcity,work_duration,credit_report,identity_authentication,job_authentication,income_authentication,site_authentication
http://www.we.com/loan/215241,进货,本人近期想进一批新款服装，资金还差一点·,150000,13,12,0,1,3,1,2,3,0,0,0,0,0,0,0,0,5,1,1,0,0,18,1,36,2,0,1,0,0,0
http://www.we.com/loan/215242,购买集卡车,为生意，购买集卡车，为信用，试试看看，希望可以批下,10000,10,3,0,1,2,2,1,18,2,1,20000,40000,10328,10328,6,1,6,1,1,0,0,2,1,33,3,0,0,0,0,0
http://www.we.com/loan/215243,淘宝网店资金周转,由于淘宝订单量变大，导致资金周转不开，需要借钱周转。,100000,13,12,0,1,2,3,2,1,0,0,0,0,0,0,0,0,6,0,0,0,0,20,1,0,0,0,0,0,0,0
http://www.we.com/loan/215244,借款装修,个人在上海电力公司上班，现在需要借款用户家中装修购置，希望得到帮助,30000,13,24,0,1,2,2,1,8,0,0,0,0,0,0,0,0,3,1,0,0,0,4,4,31,1,0,1,0,0,0
http://www.we.com/loan/215245,资金周转,最近想跟朋友做点小生意，所以希望能凑集到本钱投资,30000,13,18,0,1,2,1,1,16,0,0,0,0,0,0,0,0,3,0,0,0,0,18,2,44,2,0,0,0,0,0
http://www.we.com/loan/215246,购买家用电器,本人想购买家用电器，本人信用良好，有还款能力，本人也在用信用卡两年，,10000,19,12,0,1,2,1,2,4,0,0,0,0,0,0,0,0,4,1,0,0,0,20,2,44,2,0,0,0,0,0
http://www.we.com/loan/215247,创业,我不参与经营，只是有股份，年底准备结婚，望能批准,50000,13,36,0,1,1,2,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,19,2,44,2,0,0,0,0,0
http://www.we.com/loan/215248,归还买房久款,我，吴军义，浙江省东阳市巍山镇人，现在巍山镇府前花园购有一套二手房，房产证已过户成功，土地证因购房款还未全部付清，还在原户主名下，现原户主要求尽快把余款交清，特寻求人人贷公司的帮助，盼得以大力支持。,450000,13,24,0,1,3,2,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,17,4,33,4,0,0,0,0,0
http://www.we.com/loan/215249,个人消费,个人消费 。。。。体验生活。。。、希望顺利通过。,3000,10,3,0,1,2,1,2,8,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,43,2,0,0,0,0,0
http://www.we.com/loan/215250,网店经营 诚信贷款,此贷款用于短期周转，用于店铺重新改造，资金周转不开 为此贷款,50000,13,18,0,1,1,2,1,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,41,2,0,1,0,0,0
http://www.we.com/loan/215251,房子装修短期周转,固定工作，收入稳定，急需周转，按时还款，感谢感谢,20000,13,12,0,1,2,2,1,10,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,32,3,0,0,0,0,0
http://www.we.com/loan/215252,买家电借款,用1万块钱，有车不做抵押！可签协议！本人不会因为1万块钱而把下半辈子搭进去！绝对重信用！有实力的中介或个人私聊！,10000,13,12,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215253,信用借款,个人资金周转 现在公司工作已满一年 打卡4000左右 有交社保,50000,14,24,0,1,2,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0
http://www.we.com/loan/215254,买车,买车需要资金周转，希望能及时放款，还款一定及时守信。,50000,13,24,0,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215255,工薪贷,原房二房一厅，现想改为三房一厅，需重新装修，资金不足需借一部份。,80000,13,36,0,2,3,2,2,3,2,1,31200,57200,20735.52,1485.12,1,0,4,1,0,0,0,17,3,45,4,1,1,0,0,0
http://www.we.com/loan/215256,家居装潢,新房装修过程中资金有点周转不过来，希望能贷款解决,10000,13,36,0,1,2,2,2,1,0,0,0,0,0,0,0,0,3,1,1,0,0,2,3,42,2,0,0,0,0,0
http://www.we.com/loan/215257,给新房添加电器,房子刚装修好，资金周转不过来，人人贷平台可以提供借款，希望大家支持,5000,11,6,0,1,2,1,2,2,0,0,0,0,0,0,0,0,3,1,0,0,0,8,4,35,4,0,0,0,0,0
http://www.we.com/loan/215258,生意资金周转,"上班之余合伙投资一采石场,由于市场订单增加,急需资金周转和扩大生产.",10000,15,12,2,1,4,4,2,6,1,1,10000,10000,0,0,0,0,3,1,0,0,0,14,1,45,2,0,0,0,0,0
http://www.we.com/loan/215259,为什么这么难通过借款呢？,但愿这次能够通过，我把资料都准备齐全了。,50000,13,12,0,1,2,3,1,6,0,0,0,0,0,0,0,0,4,0,0,0,0,16,4,13,3,0,0,0,0,0
http://www.we.com/loan/215260,资金周转,你好，我目前在医疗器械行业做行政工作，需要贷款5万元，主要是因为我名下有三张信用卡，还款时间不一，利息也比较高，想贷款把信用卡还完，然后安心只还贷款，本人有额度3.5万信用卡，使用两年信用记录良好，希望可以借到款，谢谢！！,50000,13,24,0,1,2,2,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,9,2,50,1,0,1,0,0,0
http://www.we.com/loan/215261,购车借款,本人本科学历，在北京交通银行信用卡中心上班，有存款，想和对象筹钱买辆车，华晨宝马520,120000,13,36,0,1,2,3,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,20,2,11,1,0,0,0,0,0
http://www.we.com/loan/215262,急需用钱,家里房子装修，急需要这笔资金，希望能批准,30000,13,12,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215263,尝试借款,借款测试，借款测试借款测试借款测试借款测试借款测试,3000,10,3,0,1,2,2,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,8,4,34,3,0,0,0,0,0
http://www.we.com/loan/215264,网店直通车款以及秋装预定款,急预一万元周转，感谢支持，做网店的人都是靠信用做生意，亲们放心好了！会及时还款的，感谢！,10000,13,12,0,1,2,2,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215265,短期周转,第一次借款做短期的一个周转，本人持银行信用卡一直按时还款无一次逾期，希望得到大家的支持与信任。,50000,13,24,0,1,2,2,2,3,2,1,8000,16000,4603.2,1075.2,12,1,4,0,0,0,0,0,0,13,1,0,1,0,0,0
http://www.we.com/loan/215266,网商资金周转,由于网店需要进货，资金周转。我会如期还贷,10000,13,12,0,1,2,2,1,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,44,3,0,0,0,0,0
http://www.we.com/loan/215267,想开个实体店铺,想开个实体店铺经营资金不足求助借款希望大家帮帮忙,15000,20,24,0,1,2,1,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,17,4,21,2,0,0,0,0,0
http://www.we.com/loan/215268,私营业主借款装修房子,本人拥有1处房产位于增城市，面积121平方，均价12000元，总价约130万，按揭余额40万。现需部分资金对房子进行装修,200000,13,24,0,1,2,2,1,1,0,0,0,0,0,0,0,0,7,1,1,1,1,20,1,44,2,0,0,0,0,0
http://www.we.com/loan/215269,订一批货诚借3000元,订一批货短期周转，预估2到3个月可卖完，本人工行发工资,3000,10,3,0,1,3,2,1,2,0,0,0,0,0,0,0,0,5,1,1,0,0,18,1,44,4,1,0,0,1,0
http://www.we.com/loan/215270,短期资金周转，按时还款,资金周转，也是积累积分。我是普通公司职员工资平均2600。留下1600生活费用，1000用来流动资金。按时还款,20000,14,24,0,1,2,2,2,3,1,1,0,15000,0,0,10,0,3,1,0,0,0,8,4,45,4,0,1,0,0,0
http://www.we.com/loan/215271,生意需要周转资金,我有自己的公司，也是企业法人，有自己的沙场，因往混凝土搅拌站送建筑用的黄沙，石子等材料，固需要大量资金做为周转资金，我的个人信用在银行也非常良好，主要是结账时间周期不定，所以手里需要用一定的周转资金。,300000,13,36,0,1,3,2,2,6,0,0,0,0,0,0,0,0,3,1,0,0,0,14,2,37,4,0,0,0,0,0
http://www.we.com/loan/215272,首次接触网贷 累积信用秒还！,首次接触网贷 累积信用秒还！首次接触网贷 累积信用秒还！,3000,24,3,0,1,2,3,2,8,0,0,0,0,0,0,0,0,4,1,1,1,0,18,2,33,3,0,0,0,0,0
http://www.we.com/loan/215273,小孩刚刚出生，用于购物。,本人小孩刚刚出生，开资加大，需要一笔资金周转。,15000,13,15,0,1,2,1,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,20,2,44,2,0,0,0,0,0
http://www.we.com/loan/215274,淘宝网店短期周转,因为网店生意最近比较好，差钱周转，按时还款，谢谢大家的支持！,10000,13,12,0,1,2,1,1,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,44,1,0,1,0,0,0
http://www.we.com/loan/215275,短期周转,短期周转.信誉第一！一到就还.信誉保证，第一次,10000,10,3,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215276,家里有点急用，希望大家帮帮忙,家里发生了点事情，最近需要急用钱，希望大家帮帮忙，谢了,20000,13,36,0,1,1,2,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,20,3,44,1,0,0,0,0,0
http://www.we.com/loan/215277,我要借款新房装修,老房子只有2个房间，儿子大了不够用，新房在去年就已交付，因为是独栋别墅，装修金额比较高，资金紧张去年就断断续续的在装修，今天想下决心装修好搬进去,50000,13,12,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215278,扩大公司经营项目,借款原因：扩大公司经营范围，需要流动资金，公司是主要经营劳务派遣 ，现在公司打算做岗前培训，非学历技能培训等能更好的为企业服务，也能让更多的人有技能，从而更好的就业，现需要资金来租用大型场地，聘请专业人士。,200000,13,24,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215279,买房凑首付,想在郑州买房，不够钱。想全款买，希望周转一下。本人征信良好，本科毕业，努力工作进取型人员无不良嗜好。工作稳定，已经在本职位工作三年客户积累良好会在以后取得良好业绩和收入。,500000,13,36,0,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215280,做点小生意急周转资金,我是一名在职国企员工，信誉有保证 我是一名在职国企员工，信誉有保证.,20000,24,12,0,1,2,1,2,11,0,0,0,0,0,0,0,0,3,1,0,0,0,8,4,46,4,0,1,0,0,0
http://www.we.com/loan/215281,公司办家，款项用于装修,我要贷款300000元，用于公司刚办新地址的装修，和办公用品够置,300000,10,3,0,1,3,2,2,5,0,0,0,0,0,0,0,0,4,1,1,1,0,11,2,14,4,0,0,0,0,0
http://www.we.com/loan/215282,着急用钱装修结婚,着急借款装修结婚，希望大家帮帮忙谢谢了，到时候开吃喜糖,50000,13,12,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215283,项目经营,本人任职于深圳国创汇通信息科技有限公司，职位产品工程师，这次主要投资项目需要资金100000周转及备用，顾想通过人人贷平台能够得到帮助！万分感激,100000,15,36,0,1,3,1,2,2,0,0,0,0,0,0,0,0,5,1,0,0,0,1,2,44,4,0,0,0,0,0
http://www.we.com/loan/215284,短期周转,本人因有个人急事周转，保证准时每月按期还款,10000,13,24,0,1,3,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,20,3,44,2,0,0,0,0,0
http://www.we.com/loan/215285,烟台乾罡经贸，网络推广专款,"配电箱，配电柜，abb全系列空开，微断，智能照明，eps，kbo，亚雷，避雷器，防火漏电，北朝鲜钾长石销售，石油，燃料油，m100-75，高铁稀土铝合金电缆，土建混凝土，劳务大包。钢结构，玻璃幕墙。防水，外墙保温。内外墙抹灰，刮腻子。文艺策划，施工安装，专业管道焊接，abb,施耐德，框架断路器，塑壳断路器，微型断路器，复合开关，浪涌保护器，双电源，kbo，abb墙壁开关，楼梯栏杆，扶手，刚才，建材。销售。海鲜产品，批发零售。 您的需要就是我们乾罡的宗旨，我们乾罡的口号是，朗朗乾坤，罡正不阿，乾罡经贸有限公",15000,13.9,12,0,1,2,2,2,1,0,0,0,0,0,0,0,0,5,1,0,0,0,12,1,37,1,0,0,0,0,0
http://www.we.com/loan/215286,资金周转,我借款用来装修房屋，我会按时还款、不会逾期，提前还清。,60000,13,36,0,1,4,1,3,18,0,0,0,0,0,0,0,0,4,0,0,0,0,14,4,44,4,0,1,0,0,0
http://www.we.com/loan/215287,借款申请,想买辆车，自己手里资金不够，所以想先贷点款把车买了。在分期按月还贷款。,30000,13,24,0,1,2,2,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,13,3,15,2,0,0,0,0,0
http://www.we.com/loan/215288,装修贷款,我是事业单位，副业自己经营一美容院，我因为我的一张信用卡，而导致贷款被拒。我这张卡2012年之前借给别人用而完成我的逾期。2012年要回来以后，我自己使用后，到现在一直未发生逾期。,150000,13,36,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215289,扩大经营需要资金周转,我经营超市，现在想扩大经营需要资金周转。我每个月收入有10000多。我一定会按时还款的,5000,20,6,0,1,1,1,2,9,0,0,0,0,0,0,0,0,6,0,0,0,0,18,1,34,2,0,1,0,0,0
http://www.we.com/loan/215290,工薪贷，资金周转,男 33岁，本科学历，在北京工作，程序员工作经验7年，目前是在一家互联网公司从事产品技术研发工作，公司是由腾讯搜索团队成员出来创办的，目前还属于创业期，年薪18万+期权。去年岳父买房借去一笔钱，今年小孩上幼儿园以及培训班等开支较多，最近资金紧张，老婆做点生意需要一些周转资金。还款来源主要为工资收入以及生意的回笼资金。,80000,14,24,0,1,2,3,2,1,0,0,0,0,0,0,0,0,5,1,0,0,0,1,2,11,1,0,0,0,0,0
http://www.we.com/loan/215291,可以借款吗,我听朋友说，你们人人贷服务好，信用度高，而且安全,100000,13,12,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215292,自主创业,自建场地，发展养殖，自主创业，信用很好，有借有还，再借不难！,50000,15,36,0,1,2,1,2,12,0,0,0,0,0,0,0,0,4,1,0,0,0,11,1,42,2,0,0,0,0,0
http://www.we.com/loan/215293,资金周转,本人最近手头资金短缺，急需借贷，希望各位投资者帮帮忙！,13000,13,24,3,1,2,1,1,3,1,0,13000,13000,7402.2,7402.2,21,1,3,0,0,0,0,19,2,33,2,0,1,0,0,0
http://www.we.com/loan/215294,小额投资,本人在事业单位学校工作，与好友商议想忙里偷闲时做点小生意。来提高生活质量。 还望贵公司能理解，帮助我。,50000,13,24,0,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215295,公司股权认购，资金周转,此贷款用于本人公司内部股份认购，短期资金周转，本人稳定月收入1.4万，可轻松偿还每月本金及利息,30000,12,3,0,1,2,2,1,3,0,0,0,0,0,0,0,0,5,0,0,0,0,10,3,36,4,0,0,0,0,0
http://www.we.com/loan/215296,无信用记录,在老家购置新房，需要点资金装修。本人会按时还款,30000,13,36,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215297,资金周转,有房子一套信用记录良好现在急需资金来装修房子,50000,13,12,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,41,2,0,0,0,0,0
http://www.we.com/loan/215298,个人消费,想通过此平台贷款购置家用电器，同时也想出去旅游一趟,50000,13,12,0,1,3,3,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,33,2,0,0,0,0,0
http://www.we.com/loan/215299,购买新设备,公司业务发展迅速，市场占有率不断提高。为了提供更多的产品覆盖市场，现需要增加新设备。谢谢大家支持！,15000,11,6,0,3,2,2,3,5,3,3,15000,35000,0,0,0,0,5,1,1,1,0,8,1,61,2,0,0,0,0,0
http://www.we.com/loan/215300,信用绝对可靠,房屋装修差钱！希望能帮到我！在这里感谢人人贷所有工作人员和能借款我的朋友,30000,13,24,0,1,3,1,2,1,0,0,0,0,0,0,0,0,4,1,0,1,0,14,4,42,3,0,0,0,0,0
http://www.we.com/loan/215301,资金周转,"我公司经营多年, 产品面向全国销售, 订单多, 数量大, 需要资金周转, 希望贵公司给予支持, 谢谢!",150000,12,9,0,1,3,1,2,1,0,0,0,0,0,0,0,0,7,1,0,0,0,8,2,34,4,0,0,0,0,0
http://www.we.com/loan/215302,采购机器设备用款,采购生产设备 需要资金周转 保证无逾期 有能力还款,80000,13,24,0,1,2,2,1,9,0,0,0,0,0,0,0,0,5,0,0,0,0,7,2,23,4,0,1,0,0,0
http://www.we.com/loan/215303,做生意，资金周转不开。,我有工作，和朋友又合作有生意。有还款能力！,100000,13,36,0,1,4,2,2,5,0,0,0,0,0,0,0,0,4,1,0,0,0,17,3,41,4,0,0,0,0,0
http://www.we.com/loan/215304,资金周转,深圳市中安信业创业投资有限公司是一家专门为个体工商户、小企业主和低收入家庭提供快速简便、无抵押无担保小额个人贷款服务的企业。公司自2004年开始探索无抵押无担保贷款， 至今累计放款全国最多，小额贷款服务的客户最多。在广东省（深圳市、佛山市），北京市，天津市，上海市，河北省，福建省，山东省，江苏省，湖南省，广西， 四川省，浙江省，河南省，湖北省，安徽省与辽宁省等五十多家便利的网点，逾千名员工专门从事小额贷款业务。中安信业是国内探索无抵押无担保商业化 可持续小额贷款最早的、累计放款量和贷款余额最多的、全国网点,80000,11,12,2,6,2,2,2,3,3,3,0,210000,0,0,0,0,2,0,0,0,0,2,1,12,3,0,1,0,0,1
http://www.we.com/loan/215305,扩大经营 资金周转,借款用于新型产品的市场推广及经营周转。本公司所代理产品市场前景广阔，利润丰厚，有做够的偿还能力。本人征信记录良好，保证按时偿还借款。,50000,13,12,0,1,3,1,1,9,0,0,0,0,0,0,0,0,5,0,0,1,0,18,1,37,2,0,0,0,0,0
http://www.we.com/loan/215306,个人消费使用借款资金周转,本人现在公司任财务经理，年薪6万+，月工资4000+，扣除社保公积金实际打卡工资3800，年底奖金1-2万，现因个人生活消费、使用需2万周转，个人信誉良好。,18000,13,12,2,1,2,2,1,4,2,1,18000,36000,1090.8,1090.8,8,1,3,0,0,0,0,8,2,33,2,0,1,0,0,0
http://www.we.com/loan/215307,累计信用 请多多支持,累计信用 短期周转 请多多支持、、、、,3000,10,3,0,1,2,2,2,4,0,0,0,0,0,0,0,0,7,0,0,1,0,18,2,37,1,0,0,0,0,0
http://www.we.com/loan/215308,公司扩大规模，资金周转3个月,公司因需要扩大规模，现资金不够，短期周转,300000,10,3,0,1,1,1,2,2,0,0,0,0,0,0,0,0,6,0,0,1,1,1,2,34,2,0,0,0,0,0
http://www.we.com/loan/215309,铁路工人,没有过贷款，没有负载！铁路正式工人！想做点兼职买卖！,100000,13,36,0,1,2,2,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,22,4,0,0,0,0,0
http://www.we.com/loan/215310,资金周转,因和开发商的亲属朋友关系，想比市场价低的价格买门市,50000,11,6,0,1,2,4,1,4,1,1,13000,13000,0,0,4,1,4,0,0,0,0,14,2,21,2,0,0,0,0,0
http://www.we.com/loan/215311,个人信用贷款,孩子要上高中，家里新分的房子在装修，好多事集中在一起，急需用钱,50000,13,36,0,1,3,2,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,18,2,34,1,0,0,0,0,0
http://www.we.com/loan/215312,为孤独症孩子购置教具,为残疾孩子购置康复教具，本人长期帮扶一家为残疾孩子做康复教育的公益服务机构，我在政府机关工作，妻子经商，有偿还能力，请大家为残疾孩子付出自己的一份爱心！,50000,13,12,0,1,2,3,2,5,0,0,0,0,0,0,0,0,3,1,1,1,0,2,3,37,4,0,0,0,0,0
http://www.we.com/loan/215313,老婆要开个美容店。资金不足！,我们二个人都有一定的经济收入。有还款能力！,100000,13,36,0,1,1,1,2,9,0,0,0,0,0,0,0,0,3,0,0,0,0,9,4,41,2,0,1,0,0,0
http://www.we.com/loan/215314,网店新品周转,网店扩产品，新上网络机顶盒，书包周转，月均销售2-3万,30000,16,18,0,1,2,3,2,6,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,61,2,0,1,0,0,0
http://www.we.com/loan/215315,电动车老旧想换台新摩托车,由于电动车过旧，想买一台新的摩托车，可是资金不足。所以想借助你平台借款买车。,3000,20,6,0,1,2,1,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,45,2,0,1,0,0,0
http://www.we.com/loan/215316,个人贷款,由于本人刚大学毕业，现参加工作一年，工资不理想，打算自己创业，急需贷款,20000,13,24,0,1,1,3,1,10,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,62,1,0,1,0,0,0
http://www.we.com/loan/215317,结婚需要钱周转,本人有固定的工作收入，因结婚需要钱来周转,20000,13,12,0,1,2,2,1,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,33,2,0,1,0,0,0
http://www.we.com/loan/215318,资金周转,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行,21000,13,36,1,6,3,2,2,1,1,0,21000,21000,6438.6,0,0,0,5,0,0,0,0,19,2,44,2,0,0,0,0,0
http://www.we.com/loan/215319,投资创业,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行,50000,13,36,1,6,4,2,2,1,1,0,50000,50000,15330,0,0,0,5,0,0,0,0,8,2,44,2,0,1,0,0,1
http://www.we.com/loan/215320,借款进货,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行,60000,13,36,1,6,4,2,3,1,1,0,60000,60000,18396,0,0,0,5,0,0,0,0,18,2,44,2,0,1,0,0,1
http://www.we.com/loan/215321,借款进货,深圳市证大速贷小额贷款股份有限公司（“证大速贷”）成立于2010年，公司注册资本1亿元人民币，第一大股东证大集团（0755.HK）是以专业金融综合投资及房地产开发经营为主业的大型企业集团，第二大股东长安国际信托股份有限公司主要从事资金信托、融资租赁、投资银行业务等金融业务。证大速贷主要致力于为小微企业，个体工商户和中低收入个人提供快速便捷、免抵押、免担保的小额信贷服务。公司自成立以来发展迅速，先后在深圳、北京、上海、广州等主要一二线城市开设近48家营业网点。此外，证大速贷与中国银行、国家开发银行、江苏银行,50000,13,36,1,6,2,3,2,1,1,0,50000,50000,15330,0,0,0,5,0,0,0,0,18,2,44,2,0,1,0,0,1
http://www.we.com/loan/215322,有借有还，再借不难。,公司在职管理人员，想近期入读首都经贸大学在职研究生。,16800,13,12,0,1,2,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,18,3,50,1,0,1,0,0,0
http://www.we.com/loan/215323,申请贷款周转,本人家里有点紧急事，母亲前几天生病了，需要手术治疗。我的工作是在工地上做个小包工头，最近这几年每年都可以往家里带10万左右。在家因为刚刚盖了新楼房，这几年的积蓄都用在上了。这次事情突然，所以听别人介绍这个网站，申请一下。,40000,13,12,0,1,2,1,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,13,3,41,4,0,0,0,0,0
http://www.we.com/loan/215324,生意贷,用于企业的资金周转，短期借贷，确保按期还款，诚信经营,300000,13,12,0,1,2,3,2,3,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,44,2,0,0,0,0,0
http://www.we.com/loan/215325,资金周转,花朴花艺现因发展需要，在宁波海曙天一国际购物中心租赁一柜台作为花艺推广展示的卖场和平台，需要前期垫付大概十万元的资金,100000,13,36,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215326,购房借款,本人现欲购房屋一套，因资金短缺，申请贷款，月工资在4千5以上。,19000,13,6,3,1,2,3,2,1,1,0,19000,19000,16435,16435,5,1,3,1,1,0,0,14,3,52,3,0,0,0,0,0
http://www.we.com/loan/215327,资金周转,生意要进一批货，紧急需要资金周转，预计三个月内能处理完毕。,50000,10,3,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
http://www.we.com/loan/215328,资金周转,因和开发商的亲属朋友关系，想低价购买门市,50000,11,6,0,1,2,4,1,4,1,1,13000,13000,0,0,4,1,4,0,0,0,0,14,2,21,2,0,1,0,0,0
http://www.we.com/loan/215329,感受P2P平台,同事推荐，申请一次认证材料失败，继续感受,3000,11,6,0,1,3,3,2,4,0,0,0,0,0,0,0,0,3,1,0,0,0,14,2,37,2,0,0,0,0,0
http://www.we.com/loan/215330,国企员工短期借款装修房子,国企员工短期借款装修房子。 本人信用良好，由于准备结婚，准备春节前搬进新房，年底还清。谢谢！,10000,11,6,2,1,2,3,3,1,1,1,10000,10000,0,0,3,0,5,1,0,1,0,16,4,44,4,0,1,0,0,0
http://www.we.com/loan/215331,购买饲料,养殖绵羊和山羊共123只，共投资25万元，占地8亩，羊棚四个，现需借款1.5万元，建造羊棚两个，饲料500袋，刚刚繁殖的小羊，地方不够，需要扩建,50000,13,24,0,1,2,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8,2,0,0,0,0,0,0,0
http://www.we.com/loan/215332,借款做生意,本人和朋友合伙运营一家货物信息物流中心 急需用钱 会按时还请每月贷款谢谢,50000,13,36,0,1,3,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,12,2,0,0,0,0,0
http://www.we.com/loan/215333,爸爸手术向社会好心人借款6万,因爸爸身体一直都不是很好，做为家里的一长子，不忍心看着爸爸被病魔折磨，看着爸爸的病一年比一年严重，真的很心疼，父母辛辛苦苦把我拉扯大，在家却不能报答他们，看着爸爸的病，自己却无能为力。特向社会好心人借款60000万为爸爸手术，我会努力好好工作按时还款，真心希望能够通过此平台得到帮助..谢谢,55000,13,24,0,1,1,1,1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,44,1,0,0,0,0,0
http://www.we.com/loan/215334,继续周转,本人有正式工作 因买房 装修 继续一点小钱开支,3000,20,3,0,1,2,2,2,11,0,0,0,0,0,0,0,0,3,1,1,0,0,17,4,61,3,0,1,0,0,0
